캠페인,202101-유리카-(주) 데일리앤코-주식회사 에코마케팅-NP_M_0118 - 유리카
보고서이름,광고소재별 리포트_에코마케팅 ( 주식회사 에코마케팅 )
생성자,에코마케팅 ( 주식회사 에코마케팅 )
통계기간,2021.01.18.~2021.01.24.
필터항목,없음

"광고상품","상품유형","광고소재","일자","시간","집행금액","광고비","노출수","클릭수","클릭률(%)","노출비용(원/1천회)","클릭비용(원/1회)"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","23-24시","1448","1448","28","2","7.14","51717","724"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","23-24시","1034","1034","20","3","15.00","51717","345"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","23-24시","54","54","1","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-20","23-24시","217","217","4","0","0.00","54183","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-20","23-24시","108","108","2","1","50.00","54180","108"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","23-24시","54","54","1","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","23-24시","163","163","3","0","0.00","54183","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-20","23-24시","224","224","3","3","100.00","74500","75"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","00-01시","367","367","5","0","0.00","73308","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","00-01시","220","220","3","0","0.00","73307","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","00-01시","73","73","1","0","0.00","73310","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","00-01시","293","293","4","0","0.00","73308","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","00-01시","1280","1280","24","2","8.33","53333","640"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","00-01시","1067","1067","20","3","15.00","53334","356"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","00-01시","1493","1493","28","4","14.29","53333","373"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","00-01시","1280","1280","24","1","4.17","53333","1280"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","00-01시","99","99","2","0","0.00","49665","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-21","00-01시","149","149","3","0","0.00","49667","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-21","00-01시","99","99","2","0","0.00","49665","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","00-01시","199","199","4","0","0.00","49668","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","00-01시","50","50","1","0","0.00","49670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","01-02시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","01-02시","212","212","2","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","01-02시","318","318","3","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","01-02시","106","106","1","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","01-02시","318","318","3","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","01-02시","1324","1324","15","1","6.67","88276","1324"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","01-02시","706","706","8","2","25.00","88276","353"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","01-02시","1412","1412","16","0","0.00","88276","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","01-02시","1677","1677","19","1","5.26","88276","1677"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","01-02시","149","149","1","1","100.00","149000","149"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-21","01-02시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","01-02시","298","298","2","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","02-03시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","02-03시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","02-03시","572","572","3","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","02-03시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","02-03시","1097","1097","9","0","0.00","121904","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","02-03시","1097","1097","9","1","11.11","121904","1097"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","02-03시","1585","1585","13","3","23.08","121905","528"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","02-03시","1341","1341","11","1","9.09","121905","1341"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","02-03시","298","298","1","1","100.00","298000","298"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-21","02-03시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","03-04시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","03-04시","318","318","1","0","0.00","317670","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","03-04시","635","635","2","0","0.00","317665","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","03-04시","1024","1024","5","1","20.00","204800","1024"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","03-04시","2458","2458","12","2","16.67","204800","1229"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","03-04시","1024","1024","5","0","0.00","204800","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","03-04시","614","614","3","0","0.00","204800","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","03-04시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","03-04시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","04-05시","698","698","3","1","33.33","232727","698"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","04-05시","1629","1629","7","1","14.29","232727","1629"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","04-05시","931","931","4","0","0.00","232728","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","04-05시","1862","1862","8","1","12.50","232728","1862"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","04-05시","596","596","2","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","05-06시","298","298","1","1","100.00","298000","298"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","05-06시","953","953","2","0","0.00","476500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","05-06시","1336","1336","6","0","0.00","222608","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","05-06시","890","890","4","0","0.00","222608","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","05-06시","2449","2449","11","1","9.09","222609","2449"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","05-06시","445","445","2","0","0.00","222610","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","05-06시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","06-07시","1280","1280","5","2","40.00","256000","640"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","06-07시","1280","1280","5","0","0.00","256000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","06-07시","1024","1024","4","0","0.00","256000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","06-07시","1536","1536","6","0","0.00","256000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","06-07시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","07-08시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","07-08시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","07-08시","953","953","1","0","0.00","953000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","07-08시","896","896","7","0","0.00","128000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","07-08시","896","896","7","1","14.29","128000","896"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","07-08시","1408","1408","11","2","18.18","128000","704"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","07-08시","1920","1920","15","2","13.33","128000","960"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","07-08시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","08-09시","596","596","1","2","200.00","596000","298"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","08-09시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","08-09시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","08-09시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","08-09시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","08-09시","910","910","8","0","0.00","113778","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","08-09시","1252","1252","11","0","0.00","113778","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","08-09시","910","910","8","0","0.00","113778","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","08-09시","2048","2048","18","1","5.56","113778","2048"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","08-09시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-21","08-09시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","08-09시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","08-09시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","09-10시","397","397","2","0","0.00","198665","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","09-10시","119","119","1","0","0.00","119130","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","09-10시","119","119","1","0","0.00","119130","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","09-10시","357","357","3","0","0.00","119127","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","09-10시","357","357","3","0","0.00","119127","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","09-10시","1041","1041","12","1","8.33","86780","1041"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","09-10시","955","955","11","1","9.09","86780","955"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","09-10시","1649","1649","19","0","0.00","86779","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","09-10시","1475","1475","17","4","23.53","86779","369"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","09-10시","119","119","1","0","0.00","119200","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","09-10시","238","238","2","0","0.00","119200","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","09-10시","238","238","2","1","50.00","119200","238"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","09-10시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","10-11시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","10-11시","381","381","2","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","10-11시","381","381","2","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","10-11시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","10-11시","960","960","9","0","0.00","106667","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","10-11시","2133","2133","20","1","5.00","106667","2133"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","10-11시","960","960","9","2","22.22","106667","480"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","10-11시","1067","1067","10","1","10.00","106667","1067"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","10-11시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-21","10-11시","119","119","2","1","50.00","59600","119"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","10-11시","238","238","4","1","25.00","59600","238"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","10-11시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","11-12시","286","286","3","2","66.67","95300","143"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","11-12시","381","381","4","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","11-12시","191","191","2","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","11-12시","95","95","1","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-21","11-12시","1303","1303","14","0","0.00","93091","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-21","11-12시","1489","1489","16","1","6.25","93091","1489"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-21","11-12시","1024","1024","11","0","0.00","93091","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","11-12시","1303","1303","14","0","0.00","93091","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-21","11-12시","298","298","2","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","11-12시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-21","11-12시","149","149","1","0","0.00","149000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","12-13시","397","397","2","1","50.00","198665","397"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","12-13시","159","159","1","0","0.00","158830","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","12-13시","477","477","3","0","0.00","158833","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","12-13시","318","318","2","0","0.00","158835","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","12-13시","5120","5120","56","4","7.14","91429","1280"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","12-13시","522","522","7","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-21","12-13시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","13-14시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","13-14시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","13-14시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","13-14시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","13-14시","5120","5120","68","6","8.82","75294","853"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","13-14시","596","596","7","2","28.57","85143","298"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","13-14시","511","511","6","0","0.00","85143","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","14-15시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","14-15시","119","119","1","0","0.00","119130","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","14-15시","357","357","3","0","0.00","119127","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","14-15시","477","477","4","0","0.00","119125","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","14-15시","5120","5120","71","5","7.04","72113","1024"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","14-15시","596","596","10","2","20.00","59600","298"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-21","15-16시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-21","15-16시","979","979","13","1","7.69","75294","979"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","15-16시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","15-16시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","15-16시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","15-16시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-21","15-16시","4141","4141","55","4","7.27","75294","1035"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-21","15-16시","522","522","7","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-21","16-17시","596","596","10","1","10.00","59600","596"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-21","16-17시","5120","5120","63","7","11.11","81270","731"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","16-17시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","16-17시","265","265","5","0","0.00","52944","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","16-17시","318","318","6","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","16-17시","159","159","3","0","0.00","52943","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","16-17시","212","212","4","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","16-17시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-21","17-18시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-21","17-18시","417","417","7","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-21","17-18시","5120","5120","60","1","1.67","85333","5120"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-21","17-18시","255","255","3","2","66.67","85143","128"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","17-18시","170","170","2","0","0.00","85145","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","17-18시","136","136","2","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","17-18시","272","272","4","0","0.00","68073","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","17-18시","136","136","2","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","17-18시","408","408","6","2","33.33","68072","204"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-21","17-18시","170","170","2","1","50.00","85145","170"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-21","18-19시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-21","18-19시","2267","2267","31","6","19.35","73143","378"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-21","18-19시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-21","18-19시","2853","2853","39","1","2.56","73143","2853"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-21","18-19시","596","596","2","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","18-19시","220","220","3","0","0.00","73307","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","18-19시","367","367","5","1","20.00","73308","367"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","18-19시","147","147","2","0","0.00","73310","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","18-19시","220","220","3","0","0.00","73307","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-21","19-20시","119","119","2","1","50.00","59600","119"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-21","19-20시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-21","19-20시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-21","19-20시","1182","1182","21","1","4.76","56264","1182"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-21","19-20시","1238","1238","22","0","0.00","56264","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-21","19-20시","1238","1238","22","2","9.09","56264","619"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-21","19-20시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-21","19-20시","1463","1463","26","2","7.69","56264","731"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-21","19-20시","147","147","2","0","0.00","73310","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-21","19-20시","293","293","4","0","0.00","73308","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-21","19-20시","220","220","3","0","0.00","73307","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-21","19-20시","293","293","4","0","0.00","73308","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-21","20-21시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-21","20-21시","224","224","3","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-21","20-21시","1318","1318","26","4","15.38","50693","330"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-21","20-21시","1369","1369","27","2","7.41","50693","684"
